Codice;Cliente;DataAp;Indirizzo;Città;Stato;DataCh
85633535;HSY352;04/05/2025;Via dei Mille, 296;Forlì;Attivo;
85646726;MWA252;15/08/2022;Corso del Risorgimento, 35;Vercelli;Attivo;
85740589;UXD897;30/01/2022;Corso Marconi, 7;Sassari;Inattivo;26/04/2022
85826762;NIB752;29/02/2024;Viale dei Lavoratori, 221;Milano;Attivo;
85842824;CEG087;03/02/2021;Viale Santa Maria, 287;Reggio Emilia;Attivo;
85844663;ILR678;20/06/2023;Viale della Repubblica, 237;Ferrara;Attivo;
85864633;MKY869;13/09/2023;Viale Italia, 2;Perugia;Inattivo;28/05/2025
85867036;OXV003;03/09/2023;Via Verdi, 217;Palermo;Attivo;
85875585;TPQ109;21/01/2020;Via della Costituzione, 50;Mantova;Attivo;
85916449;SVG421;21/05/2021;Via Verdi, 77;Spoleto;Attivo;
85965555;EVS333;08/09/2022;Via Europa, 194;Rovigo;Attivo;
85985642;BZP033;16/04/2020;Corso del Risorgimento, 144;Firenze;Inattivo;29/11/2022
85988759;KLR802;01/02/2022;Corso Vittorio Emanuele, 86;Foligno;Inattivo;30/07/2025
86038597;ANF698;15/12/2024;Via della Libertà, 282;Siracusa;Attivo;
86052304;JVJ464;08/08/2023;Via Europa, 171;Catania;Attivo;
86084958;DCR256;03/01/2026;Via delle Scienze, 182;Macerata;Inattivo;09/04/2026
86098731;KWW122;06/11/2021;Viale della Repubblica, 41;Pisa;Attivo;
86144278;PWT417;25/06/2025;Via dei Mille, 134;Lucca;Inattivo;28/02/2026
86176404;TKZ464;14/06/2020;Corso della Pace, 188;Frosinone;Inattivo;25/12/2024
86189898;TBP197;27/07/2025;Viale Leopardi, 217;Piacenza;Attivo;
86207347;YRH787;15/01/2026;Via della Costituzione, 118;Belluno;Attivo;
86309773;WEJ964;12/10/2025;Via dell'Acquedotto, 198;Lecco;Attivo;
86310323;XEV058;13/05/2021;Viale Leopardi, 30;Rimini;Attivo;
86320163;AHL387;21/12/2021;Via Colombo, 26;Forlì;Attivo;
86330411;ORE365;15/02/2025;Corso della Pace, 153;Reggio Calabria;Attivo;
86346019;MED913;26/12/2020;Viale Leopardi, 105;Lecce;Inattivo;10/03/2021
86352946;UNI684;15/10/2020;Viale Santa Maria, 86;Trapani;Inattivo;02/01/2025
86365564;CPQ582;20/01/2025;Corso della Pace, 118;Cesena;Inattivo;27/05/2025
86400068;NKA600;02/01/2025;Corso Marconi, 272;Barletta;Inattivo;09/04/2026
86412613;VVN353;31/01/2024;Viale Leopardi, 129;Como;Attivo;
86420865;EZZ678;26/09/2024;Via della Costituzione, 201;Como;Attivo;
86448676;KWX249;04/05/2023;Via Colombo, 159;Benevento;Attivo;
86504715;HNX787;08/03/2026;Via Roma, 294;Benevento;Attivo;
86504718;OXE692;12/11/2025;Via delle Scienze, 175;Rovereto;Inattivo;15/01/2026
86509462;SOI823;20/02/2020;Via dei Mille, 218;Rovereto;Attivo;
86531451;SIW989;07/04/2022;Viale dei Lavoratori, 26;Biella;Inattivo;18/03/2025
86546141;ZPB608;26/02/2021;Via del Commercio, 56;Cesena;Attivo;
86572565;IMZ883;23/01/2022;Corso Marconi, 48;Catanzaro;Inattivo;23/02/2023
86581739;GKD210;11/04/2020;Via Colombo, 190;Monza;Attivo;
86599162;CMG078;08/11/2022;Via Mazzini, 43;Udine;Attivo;
86651221;IDN660;20/01/2024;Corso Garibaldi, 36;Milano;Attivo;
86764722;GHT157;17/09/2025;Corso della Pace, 233;Agrigento;Inattivo;17/11/2025
86764973;XEX902;28/01/2025;Viale della Repubblica, 141;Lucca;Attivo;
86766609;XFN181;30/11/2020;Via Verdi, 187;Mantova;Attivo;
86776006;PSP942;20/02/2023;Via delle Scienze, 233;Cesena;Inattivo;13/02/2025
86776195;UGN509;13/06/2021;Piazza Mazzini, 248;Firenze;Inattivo;07/11/2023
86790078;UBQ350;30/09/2021;Via Europa, 194;Vicenza;Inattivo;24/02/2024
86811807;EMV932;20/05/2021;Viale dei Lavoratori, 184;Crotone;Inattivo;07/02/2026
86871413;QHN967;25/01/2023;Corso del Risorgimento, 247;Bergamo;Attivo;
86880294;FFR380;12/06/2021;Via delle Scienze, 98;Bari;Inattivo;13/10/2024
86945919;FTE353;17/04/2024;Viale Nazionale, 192;Mantova;Attivo;
86958870;XHH464;24/03/2026;Viale dei Lavoratori, 81;Frosinone;Attivo;
86998426;GEC158;29/03/2025;Via Dante, 8;Udine;Attivo;
87004535;RAH222;13/12/2025;Via Verdi, 32;Pisa;Inattivo;26/04/2026
87031637;MQV638;10/06/2020;Corso Garibaldi, 150;Pescara;Attivo;
87063242;BTN326;27/01/2023;Viale Italia, 191;Reggio Emilia;Inattivo;04/04/2025
87066721;XLR022;14/10/2021;Corso XX Settembre, 120;Taranto;Attivo;
87067368;JDU684;23/08/2021;Viale Nazionale, 2;Trieste;Attivo;
87069392;VYV468;25/11/2025;Via Dante, 163;Bologna;Inattivo;09/02/2026
87092071;KLR802;07/01/2021;Viale della Repubblica, 282;Terni;Attivo;
87115921;AVH583;31/05/2021;Corso XX Settembre, 167;Vibo Valentia;Inattivo;15/02/2025
87140049;JQU640;24/08/2022;Viale Italia, 289;Forlì;Attivo;
87169472;CQZ622;17/11/2021;Corso Marconi, 293;Pisa;Attivo;
87185360;VJX204;13/03/2021;Via San Giovanni, 11;Monza;Attivo;
87205171;MLU419;21/04/2020;Viale dei Lavoratori, 257;Firenze;Attivo;
87252287;BOH019;23/01/2022;Via del Commercio, 31;Forlì;Attivo;
87293430;DCR256;29/04/2021;Viale Santa Maria, 107;Ancona;Inattivo;29/12/2024
87306260;IBT060;23/05/2023;Corso della Pace, 299;Vercelli;Inattivo;04/07/2024
87320101;DSN935;02/08/2025;Via Europa, 168;Parma;Attivo;
87376554;TYQ129;10/12/2024;Via Dante, 228;Foggia;Attivo;
87403767;OYS686;15/09/2024;Via Roma, 136;Alessandria;Attivo;
87403784;KKI364;28/05/2021;Corso della Pace, 100;Ferrara;Attivo;
87449058;BAK091;30/10/2020;Corso Garibaldi, 189;Palermo;Inattivo;12/07/2023
87449924;SJW251;08/05/2024;Corso Vittorio Emanuele, 132;Modena;Attivo;
87460406;IPZ177;13/03/2025;Via Matteotti, 149;Piacenza;Inattivo;11/06/2025
87487477;SPC642;04/09/2022;Corso della Pace, 171;Vibo Valentia;Inattivo;13/04/2026
87496903;EQD496;18/06/2022;Via dell'Acquedotto, 121;Pisa;Attivo;
87513877;TBP197;09/11/2020;Corso XX Settembre, 44;Cesena;Inattivo;20/03/2022
87527071;VKG481;29/09/2021;Via San Giovanni, 240;Vibo Valentia;Attivo;
87533126;FZD179;16/09/2024;Viale delle Industrie, 129;Firenze;Attivo;
87545847;JIB332;09/07/2021;Via dei Mille, 73;Bari;Inattivo;19/11/2024
87580158;OCK689;01/01/2023;Corso XX Settembre, 249;Vicenza;Attivo;
87656124;DYD929;04/09/2025;Viale Santa Maria, 281;Andria;Inattivo;18/02/2026
87774449;TIF096;18/05/2024;Corso Garibaldi, 157;Taranto;Inattivo;10/03/2026
87850792;BXA040;15/02/2024;Viale della Repubblica, 261;Prato;Inattivo;29/07/2024
87859294;YXK553;21/10/2023;Viale Italia, 275;Vicenza;Attivo;
87862685;QZN420;01/02/2022;Viale Santa Maria, 194;Caltanissetta;Attivo;
87873585;LGS194;07/05/2024;Via dell'Acquedotto, 205;Reggio Emilia;Attivo;
87885190;IOV998;22/07/2023;Corso Vittorio Emanuele, 20;Oristano;Inattivo;22/03/2025
87894896;IDN660;26/03/2022;Viale Leopardi, 56;Cremona;Inattivo;16/10/2024
87933335;ZBO949;20/11/2024;Corso del Risorgimento, 80;Siena;Attivo;
87979836;UKM965;21/12/2024;Corso Vittorio Emanuele, 52;Piacenza;Attivo;
88047371;RNS571;15/11/2025;Via della Costituzione, 59;Nuoro;Attivo;
88061902;OAO375;24/06/2021;Via Europa, 245;Bergamo;Inattivo;05/06/2025
88111719;QFC039;29/09/2024;Via della Libertà, 13;Bari;Attivo;
88161849;ABW154;21/01/2024;Corso Garibaldi, 117;Modena;Attivo;
88197354;TIF096;22/04/2023;Corso Cavour, 144;Lecce;Attivo;
88273059;XQY508;10/05/2025;Corso Garibaldi, 271;Latina;Attivo;
88292216;CHK878;11/08/2023;Corso Marconi, 128;Rimini;Attivo;
88305573;OQQ071;22/02/2025;Via dell'Acquedotto, 269;Belluno;Inattivo;26/01/2026
88323959;UVP519;10/02/2022;Via Mazzini, 60;Reggio Calabria;Attivo;
88336740;XLT881;15/11/2025;Corso Cavour, 24;Modena;Attivo;
88339187;BMV617;03/12/2025;Via Mazzini, 289;Catania;Attivo;
88360914;GEF774;08/03/2026;Via Colombo, 93;Modena;Attivo;
88379264;RNW525;03/05/2020;Via Verdi, 220;Piacenza;Inattivo;17/02/2022
88427010;CAJ619;10/08/2022;Via Matteotti, 245;Perugia;Attivo;
88446834;FBY595;22/12/2020;Via della Costituzione, 161;Foligno;Attivo;
88462742;XSB252;18/01/2020;Corso Cavour, 67;Agrigento;Attivo;
88483034;SFI447;20/10/2025;Via Colombo, 110;Como;Attivo;
88498084;AGD230;28/02/2021;Via della Libertà, 60;Trento;Attivo;
88521979;SJG936;06/08/2022;Corso del Risorgimento, 24;Crotone;Inattivo;16/11/2025
88529456;DVR841;06/04/2022;Viale dei Lavoratori, 275;Trieste;Attivo;
88531419;TUX939;22/08/2025;Corso Marconi, 107;L'Aquila;Attivo;
88532426;HLZ359;19/11/2022;Viale Santa Maria, 11;Pordenone;Attivo;
88537982;WGL028;02/04/2021;Corso Cavour, 159;Andria;Inattivo;24/06/2025
88562508;YOL632;07/12/2022;Viale Santa Maria, 40;Firenze;Attivo;
88593213;CAA844;14/09/2022;Via IV Novembre, 199;Monza;Inattivo;07/03/2023
88621078;NPA361;13/11/2020;Corso Garibaldi, 208;Napoli;Attivo;
88660324;DWG460;12/07/2021;Corso della Pace, 282;Reggio Emilia;Inattivo;13/02/2026
88704811;WCA785;17/04/2022;Via della Costituzione, 101;Lecce;Attivo;
88729657;PVZ479;27/03/2021;Via dell'Acquedotto, 158;Sondrio;Inattivo;04/09/2023
88737282;UPG890;15/04/2024;Corso del Risorgimento, 97;Sassari;Attivo;
88757030;OJH236;01/08/2021;Piazza Mazzini, 53;Napoli;Attivo;
88812786;FGL090;22/04/2026;Viale delle Industrie, 140;Trapani;Attivo;
88836922;QRU621;20/02/2022;Via dei Mille, 145;Treviso;Inattivo;17/04/2026
88897782;DVP928;06/09/2025;Via IV Novembre, 194;Foligno;Inattivo;11/01/2026
88903550;XBT624;09/01/2026;Corso XX Settembre, 135;Gorizia;Inattivo;17/04/2026
88911797;LHD300;20/09/2021;Via IV Novembre, 143;Trapani;Attivo;
88912139;NYF359;26/12/2024;Viale delle Industrie, 295;Rimini;Inattivo;26/06/2025
88982604;KBN528;18/11/2020;Via della Costituzione, 293;Bologna;Attivo;
88988524;VIH740;19/09/2020;Via Roma, 272;Pistoia;Attivo;
89014754;ERH700;20/05/2024;Corso Marconi, 128;Parma;Attivo;
89053472;PKV738;16/04/2026;Corso del Risorgimento, 48;Lecce;Attivo;
89065061;UJZ154;26/12/2022;Via IV Novembre, 5;Ravenna;Attivo;
89080759;COO293;15/07/2023;Via dell'Acquedotto, 141;Andria;Attivo;
89145211;GKD210;16/04/2026;Via IV Novembre, 128;Varese;Attivo;
89181589;HJT534;18/12/2025;Corso Vittorio Emanuele, 165;Terni;Attivo;
89211625;QHZ300;10/04/2020;Corso XX Settembre, 97;Mantova;Attivo;
89220300;LAB292;21/05/2023;Via Europa, 33;Reggio Emilia;Inattivo;05/10/2024
89251327;CTQ187;09/01/2021;Via Mazzini, 31;Alessandria;Attivo;
89262517;TJJ918;30/04/2023;Via Verdi, 68;Reggio Calabria;Inattivo;13/09/2025
89301481;NSL377;28/02/2021;Via IV Novembre, 43;Reggio Emilia;Attivo;
89306189;XAB841;15/07/2021;Corso Vittorio Emanuele, 190;Bologna;Attivo;
89313475;XUR399;17/04/2024;Viale Santa Maria, 49;Pistoia;Attivo;
89316250;XIQ395;13/09/2023;Via Colombo, 75;Foggia;Inattivo;21/04/2024
89323822;HGI506;12/07/2022;Piazza Mazzini, 207;Brindisi;Attivo;
89365611;QXJ702;15/01/2024;Via Dante, 68;Viterbo;Attivo;
89469548;DCK942;20/12/2023;Via IV Novembre, 255;Cesena;Attivo;
89500173;LYH259;13/07/2021;Via Roma, 14;Olbia;Inattivo;03/03/2026
89501467;URP860;27/06/2020;Corso della Pace, 117;Cesena;Attivo;
89502097;EMV932;18/01/2020;Corso Marconi, 285;Cosenza;Attivo;
89508304;GEF774;20/11/2022;Via San Giovanni, 23;Forlì;Inattivo;11/01/2025
89513305;GSJ510;24/06/2022;Via IV Novembre, 216;Pisa;Inattivo;03/04/2024
89561007;NAV767;30/06/2025;Viale Italia, 255;Parma;Attivo;
89582915;PVP442;02/01/2026;Via Mazzini, 191;Giugliano;Attivo;
89627570;BFW141;15/12/2023;Via della Libertà, 30;Bolzano;Attivo;
89660548;XLE459;23/09/2023;Viale Nazionale, 5;Oristano;Inattivo;11/10/2024
89706239;DLZ006;06/02/2025;Via Colombo, 100;Sassari;Inattivo;15/10/2025
89724572;FHI236;25/09/2022;Piazza Mazzini, 11;Forlì;Inattivo;24/05/2024
89740344;AMY678;02/02/2025;Via delle Scienze, 102;Padova;Inattivo;31/07/2025
89748016;BHN728;02/07/2021;Via della Costituzione, 207;Spoleto;Attivo;
89788897;JKL763;01/12/2023;Viale Santa Maria, 191;Brindisi;Attivo;
89825875;WZT072;16/06/2022;Corso Marconi, 151;Lucca;Attivo;
89849149;NIH553;03/09/2025;Viale Santa Maria, 162;Treviso;Attivo;
89851583;CJE292;23/01/2022;Corso Marconi, 279;Terni;Attivo;
89876829;JER095;22/11/2024;Viale dei Lavoratori, 67;Parma;Attivo;
89899488;NVP235;10/01/2024;Corso Vittorio Emanuele, 260;Mantova;Attivo;
89907075;HZF647;10/12/2023;Via dell'Acquedotto, 197;Piacenza;Inattivo;25/01/2026
89959476;PSP942;25/04/2021;Via IV Novembre, 243;Piacenza;Inattivo;06/10/2021
89978331;RNW525;04/03/2024;Viale delle Industrie, 262;Modena;Inattivo;18/10/2024
90002722;KTC851;26/09/2020;Corso della Pace, 100;Asti;Inattivo;10/09/2022
90030053;ZQU989;11/02/2025;Via Europa, 269;Treviso;Attivo;
90053759;DZL204;05/07/2020;Via Europa, 190;Lecce;Inattivo;11/12/2024
90056409;HJO671;26/04/2026;Corso Cavour, 97;Trento;Attivo;
90100623;BOH019;05/10/2020;Via Verdi, 259;Bologna;Attivo;
90115576;YBX080;06/02/2023;Via dell'Acquedotto, 53;Ravenna;Attivo;
90137683;NOP745;20/09/2024;Viale Santa Maria, 9;Cesena;Attivo;
90166480;WMI540;07/10/2021;Corso Garibaldi, 62;Treviso;Inattivo;08/09/2022
90185694;DIO445;04/10/2023;Via della Libertà, 300;Trieste;Inattivo;03/03/2026
90197621;VPQ309;19/03/2022;Via della Costituzione, 46;Rimini;Attivo;
90205869;IQW301;29/10/2023;Piazza Mazzini, 157;L'Aquila;Inattivo;13/07/2024
90207520;ZEY172;29/10/2022;Corso del Risorgimento, 237;Firenze;Attivo;
90207612;NMI903;01/09/2022;Corso Cavour, 59;Catania;Attivo;
90241041;WHD270;23/02/2024;Via IV Novembre, 126;Catanzaro;Inattivo;14/08/2025
90256621;ERA899;12/06/2021;Viale Santa Maria, 36;Foggia;Attivo;
90265893;ODP162;07/12/2022;Viale delle Industrie, 234;Nuoro;Attivo;
90283541;OEF738;04/10/2023;Viale delle Industrie, 26;Udine;Attivo;
90288252;QZL843;07/11/2020;Via Matteotti, 277;Rovereto;Attivo;
90295599;QLG279;28/06/2025;Viale Santa Maria, 234;Ferrara;Attivo;
90300735;POT550;24/11/2024;Viale dei Lavoratori, 79;Lodi;Attivo;
90347644;CZT739;04/03/2025;Via Mazzini, 28;Nuoro;Inattivo;30/09/2025
90365774;IWI872;07/03/2023;Viale Santa Maria, 213;Prato;Attivo;
90374738;WYK051;20/05/2021;Via Colombo, 32;Udine;Inattivo;29/12/2025
90388904;OBZ917;11/11/2022;Corso Vittorio Emanuele, 32;Bologna;Attivo;
90442877;IVS619;16/10/2022;Via San Giovanni, 97;Rimini;Attivo;
90453478;UHM857;26/10/2021;Via Dante, 166;Giugliano;Attivo;
90470789;XUH774;16/09/2022;Viale Leopardi, 254;Forlì;Attivo;
90488672;WHR290;19/07/2023;Via IV Novembre, 193;Rovereto;Inattivo;27/09/2023
90503455;RXU764;01/08/2022;Via Matteotti, 242;Terni;Attivo;
90525795;RDE306;07/09/2020;Via Mazzini, 245;Alessandria;Attivo;
90526321;NCV938;01/04/2021;Corso Garibaldi, 152;Gorizia;Attivo;
90537380;XPF973;22/03/2026;Via Verdi, 98;Parma;Attivo;
90537642;PTB886;04/02/2024;Corso XX Settembre, 218;Piacenza;Inattivo;04/05/2024
90549147;LPU258;03/02/2025;Via della Costituzione, 188;Verona;Inattivo;01/12/2025
90550774;KFV848;24/07/2020;Viale delle Industrie, 172;Ascoli Piceno;Attivo;
90562656;DOY641;07/03/2024;Corso Vittorio Emanuele, 229;Lecce;Inattivo;24/04/2025
90572151;HJJ280;04/02/2023;Via San Giovanni, 252;Firenze;Attivo;
90617445;BXX616;19/12/2020;Viale Nazionale, 103;Milano;Attivo;
90635333;YKJ661;24/01/2024;Corso Marconi, 68;Sassari;Inattivo;09/05/2025
90660392;HHD996;08/04/2020;Piazza Mazzini, 150;Catanzaro;Attivo;
90664051;MGH462;16/02/2021;Viale Italia, 83;Udine;Attivo;
90686879;CAY819;23/08/2022;Via Europa, 18;Venezia;Attivo;
90702729;ZRG441;13/11/2021;Viale delle Industrie, 158;Biella;Attivo;
90706336;IVQ931;05/04/2026;Via delle Scienze, 9;Frosinone;Attivo;
90774064;CSC667;05/08/2022;Viale Nazionale, 97;Vibo Valentia;Attivo;
90782878;QZH335;13/07/2020;Viale Italia, 164;Avellino;Attivo;
90812135;EGG853;05/10/2021;Via della Costituzione, 260;Oristano;Attivo;
90843196;ZWO940;26/07/2023;Via Colombo, 289;Sondrio;Inattivo;01/12/2023
90886693;RMA939;03/11/2021;Corso Garibaldi, 293;Rovigo;Inattivo;23/03/2026
90937616;OIF175;23/08/2023;Corso della Pace, 276;Cesena;Inattivo;07/05/2025
90988516;AWU365;19/12/2023;Via dell'Acquedotto, 27;Oristano;Attivo;
91021312;HPE586;09/03/2024;Via della Costituzione, 45;Monza;Inattivo;14/12/2025
91056358;VQG658;04/11/2024;Via IV Novembre, 20;Cesena;Attivo;
91083583;GJR800;05/10/2021;Via dell'Acquedotto, 118;Lecco;Attivo;
91120996;UVQ162;10/06/2024;Viale della Repubblica, 227;Oristano;Attivo;
91123038;LUD102;21/08/2025;Piazza Mazzini, 42;Lodi;Inattivo;08/02/2026
91131765;HZF647;15/09/2022;Corso Garibaldi, 166;Piacenza;Attivo;
91133973;OWH309;22/10/2024;Via San Giovanni, 70;Foligno;Attivo;
91149216;CQZ622;21/06/2023;Via Colombo, 65;Firenze;Inattivo;13/09/2025
91155626;EGU054;08/09/2020;Corso della Pace, 78;Bologna;Attivo;
91182292;SKG493;22/09/2022;Via della Libertà, 197;Livorno;Attivo;
91213008;QJN048;28/09/2025;Via dell'Acquedotto, 156;Treviso;Inattivo;15/01/2026
91228217;ICX344;03/10/2025;Via IV Novembre, 85;Modena;Attivo;
91242664;SJW251;23/05/2025;Via della Libertà, 16;Reggio Emilia;Inattivo;18/02/2026
91275917;TFQ512;20/08/2020;Corso del Risorgimento, 236;Monza;Inattivo;27/04/2022
91279042;XPH401;22/02/2024;Via Europa, 166;Lecce;Inattivo;11/03/2026
91281718;SYH890;31/07/2022;Via Colombo, 164;Rovereto;Inattivo;19/06/2024
91283180;LHD300;21/08/2020;Corso Marconi, 11;Trapani;Inattivo;23/03/2023
91307837;ZWP879;08/05/2022;Viale Nazionale, 298;Latina;Inattivo;06/06/2025
91331708;FYZ730;22/12/2024;Corso Vittorio Emanuele, 208;Venezia;Attivo;
91369004;XYO606;07/12/2024;Corso Marconi, 157;Catanzaro;Attivo;
91372143;HVE016;07/09/2022;Corso Garibaldi, 116;Milano;Inattivo;22/12/2025
91376742;DOY641;02/10/2024;Via Dante, 45;Foggia;Attivo;
91377028;EIL517;21/02/2024;Viale delle Industrie, 210;Pescara;Attivo;
91412478;BCD446;26/08/2021;Via Mazzini, 114;Perugia;Attivo;
91447443;FCO701;10/01/2020;Via Verdi, 157;Pistoia;Attivo;
91472373;PZS276;11/12/2023;Via Colombo, 265;Perugia;Attivo;
91476212;OVS124;08/02/2022;Piazza Mazzini, 278;Reggio Calabria;Attivo;
91487696;DGR747;04/09/2022;Corso Cavour, 247;Forlì;Attivo;
91489325;ACB566;23/10/2021;Via Mazzini, 1;Forlì;Attivo;
91519854;MAS121;12/09/2023;Via delle Scienze, 159;Benevento;Attivo;
91539885;PEH152;18/11/2021;Corso XX Settembre, 168;Foggia;Attivo;
91573415;WNX986;11/12/2020;Via Roma, 257;Rimini;Inattivo;24/03/2023
91579039;GPX163;30/12/2021;Viale Nazionale, 175;Nuoro;Attivo;
91608557;QWL407;28/12/2020;Corso Vittorio Emanuele, 24;Piacenza;Attivo;
91636038;OPX693;18/12/2020;Viale della Repubblica, 195;Piacenza;Attivo;
91643212;IVS619;26/06/2024;Viale Santa Maria, 88;Reggio Emilia;Attivo;
91676634;SJW251;07/07/2021;Viale della Repubblica, 154;Forlì;Attivo;
91677848;JXW992;01/10/2020;Corso Cavour, 143;Lecce;Attivo;
91685054;BBQ857;08/01/2022;Via della Costituzione, 249;Ravenna;Attivo;
91699570;HZF647;05/04/2024;Viale Leopardi, 130;Modena;Inattivo;16/10/2025
91715160;GQU615;20/10/2021;Via Europa, 233;Treviso;Inattivo;09/03/2025
91766352;ZNM680;15/12/2020;Via Verdi, 232;Piacenza;Inattivo;19/06/2023
91770388;CZT739;08/06/2024;Corso XX Settembre, 199;Como;Attivo;
91788242;NKX741;11/04/2024;Via IV Novembre, 160;Ravenna;Attivo;
91789046;FOA460;17/05/2022;Via Europa, 59;Vibo Valentia;Inattivo;01/02/2025
91792171;DGK611;09/02/2025;Viale Leopardi, 119;Caltanissetta;Inattivo;05/03/2026
91946877;WLT285;20/04/2023;Via IV Novembre, 149;Sassari;Attivo;
91960275;FPA202;03/02/2022;Via Verdi, 275;Siena;Inattivo;02/07/2023
92005577;CRQ311;23/01/2026;Via Colombo, 70;Benevento;Attivo;
92037788;BAW934;12/10/2021;Corso Marconi, 174;Rimini;Inattivo;13/07/2023
92038069;UTU473;11/09/2023;Via Dante, 35;Rimini;Attivo;
92070669;NMI903;30/05/2020;Via Colombo, 68;Palermo;Attivo;
92072162;XAB841;12/01/2023;Via Dante, 153;Reggio Emilia;Attivo;
92092257;KCQ251;01/01/2020;Viale Santa Maria, 26;Palermo;Attivo;
92100370;RMA939;27/03/2020;Viale della Repubblica, 250;Belluno;Attivo;
92150648;CGF559;18/07/2020;Corso della Pace, 56;Bologna;Attivo;
92173929;HJT534;13/10/2023;Via delle Scienze, 230;Foligno;Attivo;
92210401;IVS619;23/05/2024;Corso del Risorgimento, 285;Modena;Inattivo;14/01/2026
92218039;NCR506;16/04/2024;Via della Costituzione, 21;Parma;Attivo;
92226189;HNT424;05/08/2024;Via San Giovanni, 144;Crotone;Inattivo;22/04/2026
92307008;XHL307;16/09/2020;Viale dei Lavoratori, 297;Nuoro;Inattivo;06/02/2025
92320724;YVW234;26/09/2025;Via dei Mille, 222;Reggio Calabria;Attivo;
92369626;QTD531;24/04/2026;Corso Cavour, 77;Brindisi;Attivo;
92373379;LCZ504;08/11/2020;Via Dante, 44;Modena;Attivo;
92405546;ZDV032;10/12/2023;Viale delle Industrie, 12;Gorizia;Inattivo;08/04/2024
92411643;WRP494;15/01/2023;Corso Vittorio Emanuele, 36;Parma;Attivo;
92421838;JWO871;21/08/2023;Via delle Scienze, 138;Lucca;Attivo;
92477339;TZD475;13/10/2020;Via dell'Acquedotto, 23;Sassari;Attivo;
92492202;VDA978;10/09/2025;Viale Italia, 183;Rieti;Attivo;
92526990;UXD897;05/04/2021;Piazza Mazzini, 53;Nuoro;Attivo;
92595269;BIR391;10/05/2023;Viale dei Lavoratori, 261;Lodi;Attivo;
92606888;FBD658;24/06/2025;Corso XX Settembre, 64;Treviso;Inattivo;25/03/2026
92622444;BPI984;12/07/2025;Via della Libertà, 216;Asti;Inattivo;22/10/2025
92642951;SIS512;28/08/2025;Via del Commercio, 240;Ravenna;Inattivo;27/01/2026
92672800;PZS276;16/05/2025;Corso Cavour, 1;Foligno;Attivo;
92678650;XLJ414;11/12/2022;Corso del Risorgimento, 154;Torino;Inattivo;24/09/2024
92687097;PSZ751;10/12/2024;Viale delle Industrie, 192;Crotone;Attivo;
92709081;HJT534;30/06/2023;Viale Nazionale, 93;Perugia;Attivo;
92722992;CLC303;03/06/2025;Viale della Repubblica, 250;Torino;Attivo;
92727955;GOX523;28/04/2026;Corso del Risorgimento, 18;Andria;Attivo;
92741176;GIT881;13/07/2025;Via della Libertà, 60;Taranto;Inattivo;20/04/2026
92754801;DRF739;05/09/2023;Corso Vittorio Emanuele, 234;Pistoia;Attivo;
92777711;ODA760;15/08/2025;Via San Giovanni, 247;Udine;Inattivo;03/01/2026
92778816;FCO701;26/02/2020;Via San Giovanni, 218;Firenze;Attivo;
92838597;PNG737;19/01/2023;Viale Nazionale, 195;Vicenza;Attivo;
92862558;YCE693;10/12/2024;Via Verdi, 232;Vibo Valentia;Attivo;
92893632;SWE951;24/02/2025;Via Matteotti, 11;Vicenza;Attivo;
92895400;KDB776;30/12/2020;Corso Cavour, 83;Forlì;Attivo;
92898122;YCS820;02/07/2022;Via Europa, 170;Mantova;Attivo;
92907551;NHO233;06/09/2023;Via Dante, 200;Ravenna;Attivo;
92921629;YHZ460;15/10/2025;Via Roma, 157;Oristano;Attivo;
92933528;WCS739;02/12/2024;Piazza Mazzini, 192;Caltanissetta;Attivo;
92973748;DVS095;11/11/2024;Via del Commercio, 31;Giugliano;Attivo;
92975147;HUR243;04/02/2023;Corso Cavour, 66;Reggio Emilia;Inattivo;19/10/2025
92997968;CRQ311;26/12/2025;Corso XX Settembre, 117;Avellino;Inattivo;09/04/2026
93024264;SMS834;15/08/2024;Via del Commercio, 170;Ravenna;Attivo;
93029158;NNR240;17/02/2024;Via del Commercio, 84;Reggio Emilia;Attivo;
93059736;GSJ510;30/01/2023;Via della Libertà, 257;Livorno;Attivo;
93065031;IHW605;12/10/2021;Corso Garibaldi, 129;Fermo;Inattivo;04/11/2025
93068483;WGL028;07/10/2024;Via Matteotti, 64;Barletta;Attivo;
93077558;PMP915;22/07/2021;Corso Cavour, 214;Asti;Inattivo;11/08/2022
93104384;KPX713;30/09/2020;Corso Cavour, 78;Ascoli Piceno;Attivo;
93172788;AHL387;23/07/2023;Viale delle Industrie, 259;Piacenza;Attivo;
93199529;GJI344;19/01/2026;Viale Italia, 171;Rimini;Inattivo;21/03/2026
